user_id,signup_date,plan_type,region,acquisition_channel,cac,churned,months_active
U03109,2024-12-26,Free,North America,Paid Ads,20,1,4
U03110,2025-02-13,Free,North America,Paid Ads,20,0,7
U03111,2025-03-28,Free,Europe,Referral,5,0,6
U03112,2023-02-12,Free,North America,Referral,5,1,7
U03113,2025-06-23,Free,North America,Organic,0,0,3
U03114,2023-01-08,Basic,Europe,Organic,0,1,2
U03115,2023-01-26,Free,Europe,Organic,0,1,2
U03116,2025-08-21,Free,Europe,Referral,5,0,1
U03117,2025-07-10,Free,North America,Paid Ads,20,0,2
U03118,2023-01-03,Pro,Asia,Organic,0,1,31
U03119,2023-02-15,Pro,Asia,Organic,0,1,2
U03120,2023-01-31,Free,Europe,Referral,5,1,2
U03121,2023-02-28,Free,North America,Organic,0,1,4
U03122,2023-02-14,Free,Asia,Organic,0,1,21
U03123,2023-01-06,Free,Asia,Referral,5,1,1
U03124,2024-01-05,Pro,Other,Referral,5,1,11
U03125,2025-07-06,Free,North America,Paid Ads,20,0,2
U03126,2025-02-01,Free,North America,Paid Ads,20,1,6
U03127,2025-05-15,Free,Asia,Paid Ads,20,1,4
U03128,2023-01-07,Basic,Europe,Referral,5,1,14
U03129,2025-08-27,Pro,North America,Organic,0,0,1
U03130,2025-08-15,Free,Other,Referral,5,0,1
U03131,2025-08-07,Free,Europe,Paid Ads,20,1,1
U03132,2025-08-12,Pro,North America,Organic,0,0,1
U03133,2025-08-26,Pro,North America,Organic,0,0,1
U03134,2024-09-05,Free,North America,Paid Ads,20,1,3
U03135,2023-01-26,Free,Europe,Paid Ads,20,1,6
U03136,2025-02-20,Pro,North America,Paid Ads,20,0,7
U03137,2025-07-12,Free,Europe,Paid Ads,20,0,2
U03138,2025-07-09,Free,Asia,Organic,0,1,2
U03139,2024-07-03,Enterprise,Other,Paid Ads,20,1,2
U03140,2023-01-06,Free,Europe,Organic,0,1,9
U03141,2023-06-21,Pro,North America,Organic,0,1,6
U03142,2025-08-25,Pro,North America,Paid Ads,20,0,1
U03143,2024-12-15,Enterprise,North America,Referral,5,0,9
U03144,2024-08-20,Free,North America,Referral,5,0,13
U03145,2023-02-27,Basic,Other,Organic,0,0,31
U03146,2023-06-16,Free,Other,Organic,0,1,3
U03147,2025-08-23,Basic,Other,Paid Ads,20,0,1
U03148,2025-05-07,Free,North America,Paid Ads,20,1,2
U03149,2025-08-01,Pro,Asia,Paid Ads,20,0,1
U03150,2023-12-23,Free,Asia,Paid Ads,20,1,1
U03151,2025-03-16,Free,Europe,Referral,5,0,6
U03152,2023-02-15,Pro,Europe,Referral,5,1,7
U03153,2025-06-16,Pro,Europe,Organic,0,0,3
U03154,2023-10-15,Enterprise,Asia,Paid Ads,20,1,12
U03155,2023-11-22,Basic,Asia,Organic,0,1,3
U03156,2025-04-14,Free,North America,Organic,0,0,5
U03157,2025-08-26,Basic,Europe,Organic,0,0,1
U03158,2023-01-06,Free,North America,Organic,0,1,3
U03159,2025-08-12,Basic,Europe,Paid Ads,20,0,1
U03160,2023-03-16,Free,Europe,Organic,0,1,7
U03161,2023-11-26,Basic,North America,Organic,0,1,16
U03162,2023-01-04,Enterprise,Europe,Organic,0,1,25
U03163,2023-03-23,Free,North America,Referral,5,1,6
U03164,2024-05-09,Pro,North America,Referral,5,0,16
U03165,2023-01-05,Free,Europe,Organic,0,1,9
U03166,2024-04-06,Basic,North America,Organic,0,1,2
U03167,2025-08-26,Basic,North America,Referral,5,0,1
U03168,2023-01-09,Free,North America,Referral,5,1,4
U03169,2025-07-23,Basic,North America,Organic,0,0,2
U03170,2023-09-04,Pro,North America,Paid Ads,20,1,3
U03171,2025-04-23,Basic,Other,Organic,0,0,5
U03172,2023-02-21,Basic,North America,Organic,0,1,4
U03173,2023-01-17,Basic,North America,Referral,5,1,13
U03174,2023-01-17,Enterprise,Asia,Paid Ads,20,0,32
U03175,2023-01-06,Free,Europe,Organic,0,1,2
U03176,2023-01-22,Free,Asia,Referral,5,1,11
U03177,2025-05-04,Basic,Asia,Referral,5,0,4
U03178,2025-08-22,Free,Asia,Paid Ads,20,0,1
U03179,2025-08-10,Free,Asia,Referral,5,0,1
U03180,2025-05-28,Free,Europe,Referral,5,1,4
U03181,2023-01-10,Enterprise,Asia,Organic,0,1,11
U03182,2023-03-13,Free,North America,Paid Ads,20,1,1
U03183,2023-04-01,Basic,Europe,Organic,0,1,26
U03184,2023-02-16,Free,North America,Paid Ads,20,1,8
U03185,2024-06-14,Free,North America,Referral,5,1,2
U03186,2024-08-12,Free,Europe,Paid Ads,20,1,2
U03187,2023-05-29,Pro,Asia,Organic,0,1,5
U03188,2023-05-24,Pro,Europe,Paid Ads,20,1,15
U03189,2025-08-13,Free,Europe,Paid Ads,20,0,1
U03190,2025-08-02,Basic,North America,Paid Ads,20,0,1
U03191,2023-03-30,Enterprise,Asia,Paid Ads,20,1,25
U03192,2025-08-25,Pro,North America,Referral,5,0,1
U03193,2025-08-27,Free,Asia,Referral,5,0,1
U03194,2023-04-19,Pro,Europe,Paid Ads,20,1,12
U03195,2023-05-25,Basic,North America,Paid Ads,20,1,5
U03196,2024-05-18,Basic,Asia,Referral,5,1,11
U03197,2025-08-27,Free,Europe,Paid Ads,20,0,1
U03198,2025-08-21,Free,Other,Organic,0,0,1
U03199,2023-01-09,Free,North America,Organic,0,1,7
U03200,2023-07-30,Free,North America,Paid Ads,20,1,2
U03201,2024-09-29,Basic,Europe,Referral,5,1,3
U03202,2024-05-11,Enterprise,Europe,Paid Ads,20,0,16
U03203,2023-01-25,Pro,North America,Referral,5,0,32
U03204,2025-08-19,Basic,Europe,Paid Ads,20,0,1
U03205,2025-05-19,Free,North America,Organic,0,0,4
U03206,2025-08-15,Free,Europe,Paid Ads,20,0,1
U03207,2025-08-19,Free,Asia,Paid Ads,20,0,1
U03208,2025-07-15,Free,North America,Referral,5,0,2
U03209,2023-11-13,Basic,Europe,Referral,5,0,22
U03210,2025-02-08,Free,North America,Referral,5,1,4
U03211,2023-01-17,Basic,Europe,Paid Ads,20,1,1
U03212,2025-05-16,Pro,Europe,Organic,0,1,2
U03213,2023-01-21,Basic,Europe,Referral,5,1,7
U03214,2025-06-06,Pro,Europe,Referral,5,0,3
U03215,2023-02-06,Basic,North America,Organic,0,1,16
U03216,2023-01-10,Free,North America,Paid Ads,20,1,2
U03217,2023-01-18,Free,Europe,Organic,0,1,8
U03218,2023-01-03,Free,North America,Paid Ads,20,1,1
U03219,2025-06-27,Free,North America,Paid Ads,20,0,3
U03220,2025-07-06,Free,North America,Referral,5,0,2
U03221,2024-06-14,Free,Other,Organic,0,1,10
U03222,2023-01-17,Enterprise,Europe,Referral,5,1,17
U03223,2023-01-07,Free,Asia,Referral,5,1,5
U03224,2023-01-04,Free,Other,Referral,5,1,2
U03225,2023-01-18,Basic,Europe,Organic,0,1,18
U03226,2025-08-23,Free,Asia,Organic,0,0,1
U03227,2023-02-11,Pro,Europe,Referral,5,1,4
U03228,2023-05-25,Free,Asia,Paid Ads,20,1,2
U03229,2023-01-09,Free,Europe,Organic,0,1,11
U03230,2023-02-03,Free,Europe,Paid Ads,20,1,3
U03231,2024-06-26,Pro,North America,Paid Ads,20,0,15
U03232,2025-02-03,Basic,Europe,Paid Ads,20,1,4
U03233,2023-02-13,Free,North America,Referral,5,1,14
U03234,2023-01-05,Pro,Europe,Organic,0,1,4
U03235,2023-07-27,Free,Asia,Paid Ads,20,1,13
U03236,2023-02-08,Free,Europe,Referral,5,1,5
U03237,2023-02-02,Free,North America,Referral,5,1,7
U03238,2025-08-28,Free,Europe,Organic,0,0,1
U03239,2025-02-19,Basic,North America,Referral,5,1,4
U03240,2024-10-09,Free,Europe,Referral,5,1,8
U03241,2023-09-17,Pro,Europe,Paid Ads,20,0,24
U03242,2023-10-19,Free,Europe,Referral,5,1,1
U03243,2024-08-27,Free,Europe,Referral,5,1,5
U03244,2025-06-08,Free,North America,Organic,0,0,3
U03245,2025-06-13,Free,Other,Referral,5,0,3
U03246,2023-01-19,Basic,Europe,Paid Ads,20,1,4
U03247,2024-05-02,Free,Asia,Organic,0,1,1
U03248,2023-09-09,Free,Asia,Paid Ads,20,1,4
U03249,2025-08-20,Free,North America,Paid Ads,20,0,1
U03250,2025-03-18,Free,Asia,Referral,5,1,4
U03251,2024-08-03,Enterprise,North America,Paid Ads,20,0,13
U03252,2023-01-10,Free,North America,Organic,0,1,10
U03253,2025-01-30,Basic,North America,Paid Ads,20,1,1
U03254,2023-01-10,Basic,Europe,Paid Ads,20,1,1
U03255,2023-05-01,Pro,North America,Paid Ads,20,0,28
U03256,2023-01-14,Free,North America,Organic,0,1,6
U03257,2025-06-04,Free,North America,Paid Ads,20,1,1
U03258,2023-01-28,Basic,Europe,Organic,0,1,7
U03259,2023-07-28,Free,Europe,Organic,0,1,14
U03260,2025-08-23,Free,Europe,Organic,0,0,1
U03261,2023-01-28,Free,Asia,Paid Ads,20,1,7
U03262,2024-05-24,Free,Europe,Paid Ads,20,1,6
U03263,2023-09-25,Pro,North America,Organic,0,1,17
U03264,2023-01-03,Free,North America,Paid Ads,20,1,9
U03265,2025-08-03,Free,North America,Organic,0,0,1
U03266,2023-01-06,Free,North America,Organic,0,1,18
U03267,2024-02-17,Pro,Other,Organic,0,1,18
U03268,2024-10-18,Free,North America,Referral,5,1,7
U03269,2025-03-13,Pro,Other,Paid Ads,20,0,6
U03270,2025-06-01,Enterprise,Asia,Organic,0,0,3
U03271,2023-02-17,Free,North America,Organic,0,1,1
U03272,2023-01-03,Free,Asia,Paid Ads,20,1,11
U03273,2025-06-30,Free,Europe,Paid Ads,20,0,3
U03274,2024-08-12,Free,North America,Organic,0,1,1
U03275,2025-08-15,Free,Europe,Organic,0,0,1
U03276,2025-08-11,Pro,Europe,Paid Ads,20,0,1
U03277,2025-08-16,Basic,Other,Paid Ads,20,1,1
U03278,2024-03-19,Basic,North America,Referral,5,1,9
U03279,2023-04-27,Basic,Europe,Referral,5,1,8
U03280,2025-08-03,Pro,Asia,Referral,5,0,1
U03281,2023-12-15,Free,Asia,Referral,5,1,10
U03282,2023-01-22,Free,North America,Referral,5,1,5
U03283,2025-08-18,Basic,Asia,Organic,0,0,1
U03284,2025-08-22,Pro,North America,Paid Ads,20,0,1
U03285,2024-01-25,Free,Other,Organic,0,1,5
U03286,2023-01-06,Pro,Asia,Paid Ads,20,1,5
U03287,2023-07-21,Free,North America,Paid Ads,20,1,6
U03288,2025-08-07,Free,Europe,Organic,0,0,1
U03289,2025-08-24,Basic,Asia,Referral,5,0,1
U03290,2023-01-27,Free,North America,Paid Ads,20,1,3
U03291,2023-01-06,Pro,Asia,Paid Ads,20,0,32
U03292,2025-08-21,Pro,Europe,Organic,0,0,1
U03293,2023-07-24,Free,Europe,Referral,5,1,14
U03294,2024-08-29,Enterprise,North America,Referral,5,0,13
U03295,2025-08-28,Pro,Europe,Organic,0,0,1
U03296,2023-01-06,Free,North America,Referral,5,1,8
U03297,2025-04-13,Free,Europe,Referral,5,1,2
U03298,2023-01-06,Free,Asia,Organic,0,1,17
U03299,2023-06-28,Free,North America,Organic,0,1,7
U03300,2025-08-07,Basic,Europe,Organic,0,0,1
U03301,2023-10-30,Free,Other,Paid Ads,20,1,13
U03302,2025-08-29,Free,Asia,Organic,0,0,1
U03303,2024-10-14,Free,Europe,Referral,5,1,1
U03304,2023-04-12,Free,Europe,Paid Ads,20,1,6
U03305,2023-02-02,Pro,Asia,Organic,0,1,21
U03306,2023-05-19,Pro,North America,Referral,5,1,26
U03307,2023-06-23,Free,North America,Referral,5,1,1
U03308,2023-01-06,Free,North America,Referral,5,1,11
U03309,2023-06-18,Pro,North America,Organic,0,0,27
U03310,2024-01-20,Basic,Europe,Referral,5,1,4
U03311,2025-06-30,Free,Asia,Referral,5,1,1
U03312,2025-04-25,Basic,Other,Organic,0,0,5
U03313,2025-06-19,Free,North America,Organic,0,1,1
U03314,2023-01-03,Free,Europe,Referral,5,1,1
U03315,2023-02-01,Free,Europe,Organic,0,1,5
U03316,2025-05-01,Enterprise,North America,Paid Ads,20,0,4
U03317,2024-03-16,Enterprise,Asia,Referral,5,0,18
U03318,2023-01-03,Enterprise,North America,Paid Ads,20,0,32
U03319,2025-08-07,Pro,North America,Organic,0,0,1
U03320,2025-07-27,Free,North America,Organic,0,1,1
U03321,2024-09-16,Free,Europe,Organic,0,0,12
U03322,2023-01-06,Free,Europe,Referral,5,1,3
U03323,2025-07-24,Free,Europe,Organic,0,1,2
U03324,2024-12-13,Free,North America,Organic,0,0,9
U03325,2025-07-31,Free,North America,Referral,5,0,2
U03326,2025-07-17,Free,North America,Referral,5,1,2
U03327,2025-08-06,Pro,North America,Referral,5,0,1
U03328,2024-06-23,Free,North America,Paid Ads,20,1,4
U03329,2023-01-13,Basic,North America,Referral,5,1,18
U03330,2025-05-13,Free,North America,Paid Ads,20,0,4
U03331,2025-02-27,Free,Europe,Paid Ads,20,1,5
U03332,2025-07-12,Free,North America,Paid Ads,20,0,2
U03333,2023-01-19,Free,Europe,Organic,0,1,1
U03334,2023-01-25,Free,North America,Referral,5,1,1
U03335,2025-08-23,Basic,North America,Organic,0,0,1
U03336,2025-07-16,Free,North America,Paid Ads,20,0,2
U03337,2025-08-24,Pro,North America,Referral,5,0,1
U03338,2025-07-21,Free,North America,Organic,0,0,2
U03339,2025-01-12,Free,Europe,Organic,0,0,8
U03340,2025-04-21,Free,North America,Organic,0,0,5
U03341,2025-08-22,Enterprise,Europe,Organic,0,0,1
U03342,2024-12-02,Pro,North America,Referral,5,1,8
U03343,2025-03-19,Free,North America,Organic,0,1,1
U03344,2023-01-16,Enterprise,Europe,Organic,0,0,32
U03345,2024-02-16,Free,North America,Referral,5,1,13
U03346,2025-06-25,Free,Asia,Referral,5,0,3
U03347,2023-02-28,Basic,North America,Organic,0,1,8
U03348,2023-01-27,Basic,Europe,Referral,5,1,6
U03349,2023-04-05,Free,Europe,Referral,5,1,4
U03350,2023-02-11,Enterprise,North America,Paid Ads,20,0,31
U03351,2023-01-31,Free,Other,Referral,5,1,24
U03352,2023-10-09,Free,Other,Paid Ads,20,1,11
U03353,2025-08-24,Free,Other,Paid Ads,20,0,1
U03354,2024-05-22,Basic,Europe,Referral,5,1,8
U03355,2023-01-23,Pro,North America,Paid Ads,20,0,32
U03356,2023-01-07,Free,North America,Organic,0,1,5
U03357,2025-06-08,Enterprise,Asia,Paid Ads,20,0,3
U03358,2023-07-11,Free,Europe,Referral,5,1,1
U03359,2025-08-11,Free,North America,Referral,5,0,1
U03360,2025-04-28,Free,North America,Referral,5,1,3
U03361,2025-08-04,Free,Asia,Referral,5,0,1
U03362,2023-03-01,Enterprise,Asia,Organic,0,0,30
U03363,2025-06-04,Basic,Europe,Referral,5,0,3
U03364,2023-02-24,Basic,Europe,Paid Ads,20,1,1
U03365,2025-08-27,Free,North America,Paid Ads,20,0,1
U03366,2025-03-26,Free,Europe,Paid Ads,20,0,6
U03367,2023-04-16,Free,Europe,Paid Ads,20,1,7
U03368,2023-02-27,Free,North America,Organic,0,1,13
U03369,2023-01-24,Pro,Asia,Paid Ads,20,1,4
U03370,2025-06-07,Free,North America,Paid Ads,20,1,2
U03371,2023-02-02,Free,Europe,Referral,5,1,2
U03372,2025-01-08,Free,Europe,Paid Ads,20,1,4
U03373,2023-02-24,Basic,Asia,Organic,0,1,24
U03374,2025-05-02,Pro,Asia,Referral,5,1,3
U03375,2025-08-10,Basic,North America,Referral,5,0,1
U03376,2025-07-29,Pro,North America,Referral,5,0,2
U03377,2025-07-22,Free,Asia,Organic,0,0,2
U03378,2023-01-23,Free,Asia,Organic,0,1,5
U03379,2023-01-07,Basic,Asia,Referral,5,1,14
U03380,2025-06-11,Enterprise,Europe,Paid Ads,20,0,3
U03381,2023-06-16,Basic,Europe,Organic,0,1,23
U03382,2023-10-27,Basic,Europe,Referral,5,1,6
U03383,2023-01-04,Free,North America,Organic,0,1,10
U03384,2023-02-21,Free,Europe,Referral,5,1,4
U03385,2023-01-04,Basic,North America,Paid Ads,20,1,12
U03386,2025-08-21,Free,North America,Organic,0,0,1
U03387,2023-02-12,Free,North America,Paid Ads,20,1,21
U03388,2024-10-10,Free,Europe,Organic,0,1,1
U03389,2023-01-04,Basic,North America,Referral,5,1,25
U03390,2025-05-08,Free,Europe,Paid Ads,20,1,3
U03391,2023-04-15,Free,Other,Referral,5,1,13
U03392,2025-08-23,Enterprise,Asia,Referral,5,0,1
U03393,2025-08-22,Free,Europe,Paid Ads,20,0,1
U03394,2023-04-17,Pro,Asia,Referral,5,1,24
U03395,2025-08-24,Free,Europe,Organic,0,0,1
U03396,2025-08-29,Free,Asia,Paid Ads,20,0,1
U03397,2025-08-12,Free,Europe,Referral,5,0,1
U03398,2025-08-16,Enterprise,North America,Paid Ads,20,0,1
U03399,2023-02-15,Basic,Europe,Paid Ads,20,1,5
U03400,2024-11-27,Free,Europe,Referral,5,0,10
U03401,2023-01-06,Free,Europe,Paid Ads,20,1,2
U03402,2023-01-08,Pro,Europe,Paid Ads,20,1,1
U03403,2025-08-29,Free,Europe,Organic,0,0,1
U03404,2023-04-19,Free,North America,Paid Ads,20,1,6
U03405,2025-07-15,Free,North America,Paid Ads,20,0,2
U03406,2025-08-08,Free,Europe,Organic,0,0,1
U03407,2025-08-18,Free,North America,Paid Ads,20,1,1
U03408,2025-08-29,Basic,Asia,Referral,5,0,1
U03409,2023-02-11,Free,North America,Paid Ads,20,1,6
U03410,2023-01-04,Basic,North America,Paid Ads,20,1,8
U03411,2023-09-07,Pro,Europe,Paid Ads,20,1,3
U03412,2023-01-12,Free,Asia,Paid Ads,20,1,3
U03413,2023-01-04,Pro,North America,Organic,0,1,18
U03414,2023-06-03,Free,North America,Organic,0,1,7
U03415,2025-07-31,Free,Europe,Organic,0,0,2
U03416,2024-11-01,Basic,Europe,Organic,0,0,10
U03417,2023-04-04,Free,Other,Organic,0,1,2
U03418,2025-04-21,Enterprise,North America,Organic,0,0,5
U03419,2023-02-07,Free,Other,Paid Ads,20,1,1
U03420,2023-01-03,Free,Other,Organic,0,1,10
U03421,2025-07-23,Free,North America,Organic,0,0,2
U03422,2025-03-05,Basic,Asia,Referral,5,1,2
U03423,2025-07-22,Free,Other,Paid Ads,20,0,2
U03424,2023-01-04,Free,North America,Organic,0,1,1
U03425,2025-08-15,Free,Asia,Organic,0,0,1
U03426,2025-02-25,Pro,Europe,Organic,0,0,7
U03427,2024-10-25,Free,North America,Referral,5,1,5
U03428,2025-03-06,Free,North America,Organic,0,0,6
U03429,2025-08-19,Basic,Asia,Organic,0,0,1
U03430,2024-12-21,Pro,Asia,Referral,5,1,4
U03431,2024-12-07,Free,North America,Organic,0,1,1
U03432,2025-08-29,Free,North America,Organic,0,0,1
U03433,2025-07-20,Free,North America,Paid Ads,20,0,2
U03434,2023-11-21,Pro,Asia,Paid Ads,20,1,4
U03435,2025-06-18,Free,North America,Referral,5,1,2
U03436,2023-07-23,Free,Asia,Organic,0,1,7
U03437,2023-02-06,Basic,Asia,Paid Ads,20,1,3
U03438,2025-01-11,Pro,Europe,Paid Ads,20,0,8
U03439,2025-08-26,Free,North America,Referral,5,0,1
U03440,2025-08-26,Free,North America,Referral,5,0,1
U03441,2023-05-08,Free,North America,Referral,5,1,13
U03442,2024-07-21,Pro,Other,Paid Ads,20,0,14
U03443,2023-01-30,Enterprise,North America,Paid Ads,20,0,32
U03444,2025-08-29,Free,Asia,Paid Ads,20,0,1
U03445,2025-08-28,Free,North America,Referral,5,0,1
U03446,2025-04-15,Free,North America,Organic,0,1,2
U03447,2025-08-07,Enterprise,North America,Organic,0,1,1
U03448,2025-06-24,Free,Asia,Organic,0,0,3
U03449,2025-01-04,Free,North America,Paid Ads,20,1,1
U03450,2023-01-05,Basic,Asia,Organic,0,1,6
U03451,2023-12-24,Free,North America,Referral,5,1,10
U03452,2025-05-17,Pro,Other,Paid Ads,20,0,4
U03453,2025-05-20,Basic,Europe,Paid Ads,20,0,4
U03454,2023-06-24,Basic,North America,Organic,0,1,9
U03455,2025-08-27,Free,North America,Organic,0,0,1
U03456,2023-01-18,Free,North America,Paid Ads,20,1,29
U03457,2024-05-03,Pro,Other,Referral,5,1,3
U03458,2025-06-03,Free,North America,Paid Ads,20,0,3
U03459,2025-06-09,Free,Europe,Organic,0,0,3
U03460,2025-04-13,Free,North America,Organic,0,0,5
U03461,2023-03-03,Pro,Europe,Referral,5,1,16
U03462,2023-01-16,Pro,Asia,Organic,0,0,32
U03463,2025-03-25,Basic,Asia,Referral,5,0,6
U03464,2025-01-17,Free,Europe,Paid Ads,20,1,4
U03465,2023-01-21,Pro,Europe,Organic,0,1,15
U03466,2025-06-16,Pro,North America,Organic,0,0,3
U03467,2023-12-26,Free,North America,Paid Ads,20,1,1
U03468,2025-05-09,Free,Europe,Paid Ads,20,0,4
U03469,2025-08-15,Basic,Europe,Paid Ads,20,0,1
U03470,2023-01-19,Basic,Europe,Organic,0,1,7
U03471,2023-01-04,Basic,Europe,Referral,5,1,31
U03472,2025-07-29,Free,Europe,Paid Ads,20,1,1
U03473,2025-02-07,Free,North America,Organic,0,1,1
U03474,2025-06-11,Free,Europe,Paid Ads,20,0,3
U03475,2025-08-15,Free,Asia,Referral,5,1,1
U03476,2025-08-06,Enterprise,Europe,Paid Ads,20,0,1
U03477,2025-08-28,Free,North America,Organic,0,1,1
U03478,2024-08-13,Free,North America,Referral,5,1,10
U03479,2024-03-29,Basic,Asia,Referral,5,0,18
U03480,2023-08-18,Free,Europe,Referral,5,1,6
U03481,2023-01-16,Pro,North America,Paid Ads,20,1,15
U03482,2024-11-17,Pro,Asia,Organic,0,1,2
U03483,2023-03-04,Free,North America,Referral,5,1,1
U03484,2025-08-25,Free,Other,Paid Ads,20,0,1
U03485,2024-12-12,Basic,Europe,Paid Ads,20,1,3
U03486,2025-01-03,Enterprise,Europe,Organic,0,1,1
U03487,2023-05-26,Basic,Other,Organic,0,1,7
U03488,2023-01-05,Pro,Other,Referral,5,1,7
U03489,2023-01-04,Free,Other,Paid Ads,20,1,7
U03490,2023-10-05,Free,North America,Organic,0,1,12
U03491,2023-01-07,Pro,Europe,Paid Ads,20,1,6
U03492,2025-02-01,Free,North America,Referral,5,0,7
U03493,2025-08-22,Free,Asia,Referral,5,0,1
U03494,2025-08-22,Free,Europe,Referral,5,0,1
U03495,2025-04-28,Basic,Europe,Organic,0,1,1
U03496,2023-01-30,Basic,North America,Referral,5,0,32
U03497,2025-08-19,Free,Europe,Organic,0,0,1
U03498,2025-08-22,Pro,Asia,Organic,0,0,1
U03499,2023-01-25,Free,North America,Paid Ads,20,1,3
U03500,2025-07-09,Free,North America,Paid Ads,20,0,2
U03501,2023-03-11,Free,Asia,Referral,5,1,15
U03502,2025-08-06,Free,North America,Referral,5,0,1
U03503,2025-08-29,Pro,Europe,Organic,0,0,1
U03504,2023-01-04,Free,Europe,Paid Ads,20,1,3
U03505,2025-08-23,Pro,Asia,Organic,0,0,1
U03506,2025-03-03,Free,North America,Paid Ads,20,1,1
U03507,2025-08-28,Free,Asia,Organic,0,0,1
U03508,2024-01-22,Enterprise,North America,Organic,0,0,20
U03509,2025-08-17,Free,Asia,Organic,0,0,1
U03510,2023-01-06,Free,Asia,Referral,5,1,2
U03511,2023-04-29,Free,Asia,Referral,5,1,4
U03512,2023-01-06,Pro,North America,Referral,5,1,2
U03513,2025-08-28,Pro,North America,Referral,5,0,1
U03514,2025-08-10,Free,Other,Paid Ads,20,0,1
U03515,2025-08-18,Free,Europe,Paid Ads,20,0,1
U03516,2025-08-26,Free,North America,Organic,0,0,1
U03517,2023-01-07,Free,North America,Paid Ads,20,0,32
U03518,2023-07-16,Free,Europe,Paid Ads,20,1,12
U03519,2023-01-06,Pro,Europe,Organic,0,1,3
U03520,2023-01-30,Pro,Europe,Referral,5,1,23
U03521,2023-02-06,Free,North America,Organic,0,1,27
U03522,2024-02-02,Enterprise,Other,Organic,0,0,19
U03523,2023-02-27,Basic,Asia,Organic,0,1,6
U03524,2023-01-09,Free,Europe,Paid Ads,20,1,3
U03525,2023-01-18,Free,Europe,Organic,0,1,1
U03526,2023-01-14,Free,Other,Referral,5,1,2
U03527,2025-08-28,Enterprise,North America,Organic,0,0,1
U03528,2025-07-21,Free,Europe,Referral,5,1,1
U03529,2025-08-28,Free,Other,Paid Ads,20,0,1
U03530,2023-11-15,Free,Other,Paid Ads,20,1,2
U03531,2023-03-05,Basic,Europe,Organic,0,0,30
U03532,2025-08-05,Free,North America,Paid Ads,20,0,1
U03533,2023-04-18,Free,Europe,Referral,5,1,3
U03534,2023-03-22,Pro,Europe,Organic,0,0,30
U03535,2023-02-07,Free,Asia,Referral,5,1,6
U03536,2023-01-12,Free,Asia,Organic,0,1,13
U03537,2023-02-19,Free,Europe,Paid Ads,20,1,6
U03538,2023-05-26,Free,North America,Paid Ads,20,1,12
U03539,2025-05-16,Basic,North America,Paid Ads,20,0,4
U03540,2023-01-06,Free,Other,Organic,0,1,5
U03541,2023-01-30,Free,Asia,Organic,0,1,5
U03542,2025-08-08,Free,North America,Organic,0,0,1
U03543,2023-01-14,Free,North America,Referral,5,1,2
U03544,2023-05-09,Free,North America,Referral,5,1,9
U03545,2025-08-19,Enterprise,Other,Referral,5,0,1
U03546,2023-01-16,Free,Other,Referral,5,1,5
U03547,2023-01-07,Pro,Europe,Organic,0,1,4
U03548,2024-03-17,Free,Asia,Paid Ads,20,0,18
U03549,2023-03-25,Free,Europe,Referral,5,1,4
